,geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,Channel4_impression,Channel5_impression,Competitor_Discount,GQV,Geo_GDP,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,Channel4_spend,Channel5_spend,conversions,revenue_per_conversion,population,geo_tier,Channel4_reach,Channel5_reach,Channel4_frequency,Channel5_frequency
2957,Geo25,2023-12-04,3857985.0,1212009.0,2084708.0,3718490.0,2740751.0,3650525.0,0.4522111,1.6954515,1.1550342,33110.188,12017.965,18196.889,28871.02,22319.314,28613.355,16691274.0,0.02011666,814729.5,3,784260.0,802128.0,3.4946969,4.5510507
2958,Geo25,2023-12-11,0.0,0.0,0.0,0.0,0.0,216321.0,-1.1421965,-1.7441097,1.0288212,0.0,0.0,0.0,0.0,0.0,1695.556,7554715.5,0.020063478,814729.5,3,0.0,180445.0,0.0,1.1988196
2959,Geo25,2023-12-18,0.0,398129.0,89503.0,0.0,1378491.0,0.0,0.14827637,-1.4086025,0.04379922,0.0,3947.7432,781.249,0.0,11225.746,0.0,11381558.0,0.020144574,814729.5,3,524436.0,0.0,2.628521,0.0
2960,Geo25,2023-12-25,0.0,91058.0,2154958.0,0.0,347000.0,826946.0,-1.2466489,1.287432,-0.43449038,0.0,902.90735,18810.082,0.0,2825.7954,6481.725,9645739.0,0.019822052,814729.5,3,249016.0,527289.0,1.3934847,1.5682975
2961,Geo25,2024-01-01,1515647.0,0.0,0.0,3112829.0,544226.0,1845711.0,0.5121763,1.2684553,-0.23174356,13007.659,0.0,0.0,24168.56,4431.906,14466.956,16411491.0,0.019902488,814729.5,3,456811.0,682356.0,1.1913593,2.704909
2962,Geo25,2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,-1.1272775,-2.7712812,-0.1988066,0.0,0.0,0.0,0.0,0.0,0.0,7142228.0,0.020037565,814729.5,3,0.0,0.0,0.0,0.0
2963,Geo25,2024-01-15,1754479.0,982979.0,154819.0,1526950.0,3519462.0,1872494.0,1.0237725,-0.26142463,-0.9531083,15057.375,9746.963,1351.3757,11855.512,28660.75,14676.885,14313669.0,0.019960381,814729.5,3,792665.0,741747.0,4.4400373,2.5244377
2964,Geo26,2021-01-25,451188.0,0.0,120066.0,0.0,0.0,0.0,0.0029028356,-0.46250516,0.15907359,3872.2075,0.0,1048.0256,0.0,0.0,0.0,6953297.0,0.019764293,458112.25,2,0.0,0.0,0.0,0.0
2965,Geo26,2021-02-01,0.0,0.0,19376.0,836766.0,0.0,0.0,-2.2100031,-0.10464384,0.61527234,0.0,0.0,169.12819,6496.8003,0.0,0.0,6171491.5,0.019898422,458112.25,2,0.0,0.0,0.0,0.0
2966,Geo26,2021-02-08,0.0,0.0,0.0,543019.0,0.0,145124.0,-0.39628077,0.4797095,-0.42406446,0.0,0.0,0.0,4216.0967,0.0,1137.5034,7011043.5,0.019917442,458112.25,2,0.0,130291.0,0.0,1.1138451
2967,Geo26,2021-02-15,0.0,1058657.0,1351117.0,591508.0,12701.0,127168.0,-1.2949888,1.2020897,-0.011056162,0.0,10497.367,11793.558,4592.5737,103.43063,996.7616,5935538.0,0.020098638,458112.25,2,12558.0,119604.0,1.0113871,1.0632421
2968,Geo26,2021-02-22,0.0,0.0,300024.0,663385.0,320519.0,140725.0,-2.2106855,0.094754815,0.34460402,0.0,0.0,2618.8335,5150.6396,2610.1475,1103.0233,5377846.0,0.020025924,458112.25,2,194507.0,115216.0,1.6478533,1.2214016
2969,Geo26,2021-03-01,1109126.0,0.0,645880.0,198990.0,0.0,100450.0,0.6864115,1.6291244,-1.4963963,9518.795,0.0,5637.7227,1544.9939,0.0,787.342,8308199.5,0.019957278,458112.25,2,0.0,101363.0,0.0,0.9909928
2970,Geo26,2021-03-08,229555.0,110475.0,815672.0,385146.0,0.0,819429.0,-0.6475346,0.4859143,0.33681434,1970.0981,1095.4413,7119.794,2990.3423,0.0,6422.806,7200145.5,0.019899698,458112.25,2,0.0,434699.0,0.0,1.8850492
2971,Geo26,2021-03-15,701620.0,1341222.0,589820.0,1476412.0,415312.0,603814.0,-0.46075323,2.3890831,-0.12996975,6021.4775,13299.207,5148.389,11463.126,3382.0945,4732.7837,6705939.0,0.020196222,458112.25,2,226688.0,374812.0,1.8320864,1.6109782
2972,Geo26,2021-03-22,0.0,0.0,0.0,339240.0,0.0,0.0,-0.7942077,-0.53300506,-0.9296456,0.0,0.0,0.0,2633.9197,0.0,0.0,7874483.0,0.019993648,458112.25,2,0.0,0.0,0.0,0.0
2973,Geo26,2021-03-29,271897.0,472764.0,0.0,1039536.0,0.0,286608.0,-0.3765365,0.45090643,-0.16579574,2333.4878,4687.8047,0.0,8071.143,0.0,2246.476,7840951.0,0.020063853,458112.25,2,0.0,203416.0,0.0,1.4089748
2974,Geo26,2021-04-05,0.0,594813.0,430057.0,0.0,0.0,0.0,-3.0946417,1.5956717,-1.3894154,0.0,5898.0107,3753.8584,0.0,0.0,0.0,1778003.0,0.020145904,458112.25,2,0.0,0.0,0.0,0.0
2975,Geo26,2021-04-12,80997.0,311422.0,1197174.0,253451.0,428321.0,0.0,1.1474649,0.35507876,-1.6588087,695.13635,3087.9792,10449.828,1967.8387,3488.0334,0.0,9479422.0,0.019858357,458112.25,2,354816.0,0.0,1.2071637,0.0
2976,Geo26,2021-04-19,0.0,0.0,286005.0,546460.0,684411.0,0.0,0.37630868,0.00807631,-0.6970941,0.0,0.0,2496.465,4242.813,5573.503,0.0,8452690.0,0.020076476,458112.25,2,395275.0,0.0,1.7314806,0.0
2977,Geo26,2021-04-26,791831.0,233557.0,0.0,1081670.0,327835.0,692894.0,-0.28004158,1.4725317,-0.40154773,6795.6904,2315.8901,0.0,8398.279,2669.7253,5431.006,7398223.5,0.02005273,458112.25,2,274893.0,318131.0,1.1925913,2.1780148
2978,Geo26,2021-05-03,325598.0,0.0,536865.0,323065.0,68807.0,0.0,-1.0413399,-0.86110055,-0.095689595,2794.363,0.0,4686.1587,2508.3342,560.33,0.0,6833311.0,0.019950643,458112.25,2,56064.0,0.0,1.2272938,0.0
2979,Geo26,2021-05-10,0.0,0.0,457204.0,269690.0,0.0,0.0,-0.09211244,-0.7116592,-2.6039789,0.0,0.0,3990.8179,2093.9211,0.0,0.0,7746521.5,0.019989014,458112.25,2,0.0,0.0,0.0,0.0
2980,Geo26,2021-05-17,1134438.0,57162.0,66104.0,0.0,0.0,686010.0,0.120830536,0.38501495,0.52271986,9736.029,566.8035,577.00507,0.0,0.0,5377.048,7842253.0,0.019979188,458112.25,2,0.0,340236.0,0.0,2.0162768
2981,Geo26,2021-05-24,471911.0,0.0,509610.0,118913.0,371823.0,327985.0,-0.8084491,0.6226982,-0.12786028,4050.0576,0.0,4448.2563,923.2618,3027.9417,2570.795,6642772.5,0.01992482,458112.25,2,238728.0,276912.0,1.5575173,1.1844376
2982,Geo26,2021-05-31,0.0,0.0,0.0,338828.0,0.0,0.0,0.022417605,0.6116668,-3.3412569,0.0,0.0,0.0,2630.721,0.0,0.0,7023497.0,0.01996451,458112.25,2,0.0,0.0,0.0,0.0
2983,Geo26,2021-06-07,623092.0,0.0,0.0,0.0,133688.0,0.0,0.9471535,-1.2876463,-0.43418998,5347.5303,0.0,0.0,0.0,1088.6886,0.0,9578533.0,0.019836308,458112.25,2,120980.0,0.0,1.1050421,0.0
2984,Geo26,2021-06-14,934239.0,0.0,287358.0,618268.0,1397146.0,903738.0,1.6863183,-0.195795,0.11896944,8017.8716,0.0,2508.275,4800.343,11377.663,7083.6323,10396202.0,0.019949142,458112.25,2,447365.0,344903.0,3.1230562,2.6202672
2985,Geo26,2021-06-21,0.0,0.0,208947.0,1467234.0,0.0,0.0,0.21083915,1.2680037,-1.0890313,0.0,0.0,1823.8453,11391.866,0.0,0.0,6635859.5,0.019768052,458112.25,2,0.0,0.0,0.0,0.0
2986,Geo26,2021-06-28,1062434.0,175898.0,0.0,0.0,0.0,0.0,1.3623235,-0.55008465,-1.142762,9118.073,1744.1586,0.0,0.0,0.0,0.0,10173170.0,0.019985776,458112.25,2,0.0,0.0,0.0,0.0
2987,Geo26,2021-07-05,819366.0,529017.0,372232.0,1135812.0,1388337.0,559811.0,-0.20202583,2.5218306,0.37633342,7032.003,5245.5947,3249.1187,8818.647,11305.927,4387.8813,8355100.5,0.020005848,458112.25,2,435909.0,414645.0,3.184924,1.3500971
2988,Geo26,2021-07-12,0.0,591714.0,227930.0,610214.0,0.0,586250.0,-0.52337694,-0.1527732,1.3581073,0.0,5867.2817,1989.5431,4737.8105,0.0,4595.1143,9204902.0,0.019991262,458112.25,2,0.0,232410.0,0.0,2.522482
2989,Geo26,2021-07-19,248877.0,0.0,0.0,0.0,635810.0,0.0,-1.8357918,0.1583386,0.7184957,2135.9243,0.0,0.0,0.0,5177.721,0.0,6255995.0,0.02001064,458112.25,2,374866.0,0.0,1.6960994,0.0
2990,Geo26,2021-07-26,541464.0,0.0,1071333.0,1083086.0,183371.0,864574.0,-0.46150383,0.99981195,0.63005084,4646.9785,0.0,9351.394,8409.273,1493.2823,6776.659,8371568.5,0.020169472,458112.25,2,137939.0,418068.0,1.329363,2.0680225
2991,Geo26,2021-08-02,617538.0,0.0,861916.0,54060.0,648714.0,221564.0,-1.1032732,-0.18850131,0.66586286,5299.8643,0.0,7523.446,419.73148,5282.8047,1736.6515,6472074.0,0.019888962,458112.25,2,429292.0,169618.0,1.5111253,1.3062528
2992,Geo26,2021-08-09,524428.0,465972.0,753292.0,903870.0,1203350.0,117267.0,-0.11185539,-0.9497392,1.373035,4500.7715,4620.457,6575.295,7017.808,9799.485,919.1561,8772997.0,0.01988707,458112.25,2,414836.0,91602.0,2.900785,1.2801795
2993,Geo26,2021-08-16,0.0,0.0,0.0,13545.0,240527.0,311948.0,-0.2941222,-1.4613526,0.70814884,0.0,0.0,0.0,105.165794,1958.7324,2445.0947,9639877.0,0.01989233,458112.25,2,228109.0,250891.0,1.0544388,1.2433606
2994,Geo26,2021-08-23,0.0,0.0,0.0,0.0,63074.0,185672.0,-0.92661977,-1.3891358,0.6072622,0.0,0.0,0.0,0.0,513.6433,1455.3246,7242023.0,0.01995733,458112.25,2,59423.0,133183.0,1.0614408,1.3941119
2995,Geo26,2021-08-30,699098.0,286682.0,1303906.0,1735058.0,1152619.0,1967965.0,0.6076384,1.0605024,2.2533226,5999.833,2842.664,11381.465,13471.3,9386.357,15425.201,9866685.0,0.019788196,458112.25,2,375126.0,445720.0,3.0726182,4.4152493
2996,Geo26,2021-09-06,1575123.0,0.0,174462.0,1835440.0,218382.0,392611.0,2.120179,0.6031544,-0.51286006,13518.097,0.0,1522.8345,14250.683,1778.3945,3077.3433,10714920.0,0.019889459,458112.25,2,155296.0,275698.0,1.4062307,1.4240619
2997,Geo26,2021-09-13,297031.0,0.0,0.0,0.0,536672.0,668830.0,0.7864201,-0.5668759,0.5001764,2549.194,0.0,0.0,0.0,4370.39,5242.3887,9538868.0,0.020030992,458112.25,2,306899.0,382249.0,1.7486925,1.7497233
2998,Geo26,2021-09-20,300420.0,0.0,0.0,0.0,1072333.0,435770.0,2.3482604,-2.7908537,1.5164847,2578.2793,0.0,0.0,0.0,8732.547,3415.6296,12309813.0,0.01989859,458112.25,2,402056.0,345156.0,2.6671236,1.2625306
2999,Geo26,2021-09-27,462617.0,188797.0,0.0,270734.0,0.0,300779.0,-0.10354084,-1.4442344,1.1432261,3970.2942,1872.0618,0.0,2102.027,0.0,2357.5503,8603271.0,0.02005604,458112.25,2,0.0,211845.0,0.0,1.419807
3000,Geo26,2021-10-04,862241.0,651200.0,272394.0,86041.0,1477351.0,1782381.0,-0.20601282,-0.47643185,2.6235628,7399.9663,6457.1294,2377.6582,668.03766,12030.813,13970.566,9416926.0,0.019947056,458112.25,2,419751.0,455274.0,3.519589,3.9149632
3001,Geo26,2021-10-11,380388.0,0.0,0.0,283974.0,1750663.0,0.0,0.9985949,-1.8782748,0.12739635,3264.5845,0.0,0.0,2204.8247,14256.53,0.0,10940478.0,0.019977914,458112.25,2,460391.0,0.0,3.802557,0.0
3002,Geo26,2021-10-18,1451640.0,954295.0,0.0,639118.0,1621436.0,95458.0,2.311246,-0.75738156,0.55862784,12458.335,9462.54,0.0,4962.226,13204.169,748.2139,12999396.0,0.019958021,458112.25,2,447853.0,94812.0,3.6204648,1.0068135
3003,Geo26,2021-10-25,1309588.0,379278.0,804720.0,2079653.0,1500946.0,1071891.0,-0.77152437,1.2085118,1.6307744,11239.21,3760.8218,7024.197,16146.797,12222.959,8401.64,9215394.0,0.02006471,458112.25,2,425968.0,377189.0,3.523612,2.8417876
3004,Geo26,2021-11-01,382819.0,0.0,235342.0,440083.0,924785.0,523343.0,0.7038363,-1.1305122,0.6263907,3285.4478,0.0,2054.2407,3416.8828,7530.9893,4102.04,11078873.0,0.020018103,458112.25,2,416580.0,308934.0,2.2199457,1.6940285
3005,Geo26,2021-11-08,0.0,0.0,0.0,69108.0,0.0,0.0,-1.3541664,0.122941494,-0.23777442,0.0,0.0,0.0,536.56683,0.0,0.0,6902860.0,0.019872492,458112.25,2,0.0,0.0,0.0,0.0
3006,Geo26,2021-11-15,1195934.0,89143.0,0.0,0.0,401848.0,1621824.0,0.4687915,-1.0882393,1.8002782,10263.803,883.91876,0.0,0.0,3272.4504,12712.097,10521649.0,0.02005067,458112.25,2,217271.0,457678.0,1.8495244,3.5435917
3007,Geo26,2021-11-22,0.0,0.0,878930.0,0.0,0.0,0.0,-1.0919417,0.041347645,-0.08577591,0.0,0.0,7671.957,0.0,0.0,0.0,5718371.5,0.019889263,458112.25,2,0.0,0.0,0.0,0.0
3008,Geo26,2021-11-29,373173.0,0.0,406837.0,142156.0,393957.0,846665.0,1.101501,-1.6048872,0.7651885,3202.6636,0.0,3551.177,1103.7245,3208.19,6636.2856,10784900.0,0.020304015,458112.25,2,309534.0,420995.0,1.2727423,2.0111046
3009,Geo26,2021-12-06,1549453.0,0.0,0.0,0.0,327521.0,446017.0,1.2616502,-2.8024564,1.8189691,13297.791,0.0,0.0,0.0,2667.1682,3495.9473,10961135.0,0.01993524,458112.25,2,230449.0,272471.0,1.4212298,1.6369338
3010,Geo26,2021-12-13,1429557.0,0.0,1016339.0,465708.0,623831.0,1247076.0,1.4126182,-0.0648309,0.52609444,12268.814,0.0,8871.365,3615.84,5080.1694,9774.766,11119979.0,0.01989455,458112.25,2,295520.0,459118.0,2.1109602,2.7162428
3011,Geo26,2021-12-20,562310.0,0.0,0.0,239789.0,0.0,0.0,0.8848846,-1.2710736,-1.1484145,4825.8843,0.0,0.0,1861.7645,0.0,0.0,8706869.0,0.020060189,458112.25,2,0.0,0.0,0.0,0.0
3012,Geo26,2021-12-27,1072932.0,343501.0,2046550.0,980924.0,1191940.0,342767.0,-0.5140667,2.263169,1.5554073,9208.169,3406.0662,17863.816,7616.069,9706.567,2686.6584,7789261.0,0.019948168,458112.25,2,418174.0,224146.0,2.8503447,1.5292131
3013,Geo26,2022-01-03,0.0,0.0,0.0,473441.0,0.0,0.0,-0.0063515287,-0.9366095,-1.3591938,0.0,0.0,0.0,3675.8804,0.0,0.0,7098603.5,0.019830313,458112.25,2,0.0,0.0,0.0,0.0
3014,Geo26,2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,-1.6583817,-1.1705885,-1.6036975,0.0,0.0,0.0,0.0,0.0,0.0,6051030.0,0.019935986,458112.25,2,0.0,0.0,0.0,0.0
3015,Geo26,2022-01-17,1041876.0,234355.0,598889.0,1035358.0,548903.0,146135.0,0.03409946,0.5344963,0.395529,8941.639,2323.803,5227.55,8038.704,4469.9937,1145.4277,7716947.0,0.020033035,458112.25,2,317491.0,111666.0,1.7288773,1.3086795
3016,Geo26,2022-01-24,523269.0,0.0,362441.0,0.0,0.0,0.0,-0.74080145,-0.42945033,-1.8646761,4490.8247,0.0,3163.6555,0.0,0.0,0.0,6571115.0,0.02004303,458112.25,2,0.0,0.0,0.0,0.0
3017,Geo26,2022-01-31,0.0,0.0,0.0,222805.0,0.0,0.0,-0.44752035,-1.6516563,-1.1648059,0.0,0.0,0.0,1729.8977,0.0,0.0,7695279.0,0.019891208,458112.25,2,0.0,0.0,0.0,0.0
3018,Geo26,2022-02-07,564819.0,283232.0,835284.0,535666.0,499798.0,0.0,-0.947748,1.9778957,-1.0013797,4847.417,2808.4546,7290.982,4159.0063,4070.1064,0.0,4905689.0,0.020072617,458112.25,2,323704.0,0.0,1.5439969,0.0
3019,Geo26,2022-02-14,0.0,441264.0,0.0,447192.0,578861.0,0.0,-2.4097633,0.63938653,0.21090701,0.0,4375.4585,0.0,3472.0786,4713.9565,0.0,4900621.5,0.019982712,458112.25,2,343046.0,0.0,1.6874151,0.0
3020,Geo26,2022-02-21,191160.0,622245.0,194989.0,570888.0,1577268.0,1480258.0,-0.57533175,1.6661117,0.89707464,1640.5826,6170.019,1702.0095,4432.476,12844.487,11602.481,7163480.5,0.019887453,458112.25,2,442259.0,453688.0,3.5663898,3.2627225
3021,Geo26,2022-02-28,147582.0,0.0,57246.0,1253262.0,143497.0,0.0,-0.9643427,0.88981223,-0.44831285,1266.5853,0.0,499.68582,9730.55,1168.5682,0.0,6642627.5,0.020127185,458112.25,2,133664.0,0.0,1.073565,0.0
3022,Geo26,2022-03-07,0.0,155253.0,378138.0,0.0,0.0,0.0,-2.2234948,1.9911246,-2.5564194,0.0,1539.4482,3300.6707,0.0,0.0,0.0,3096050.8,0.01992041,458112.25,2,0.0,0.0,0.0,0.0
3023,Geo26,2022-03-14,1420001.0,350522.0,719913.0,1222378.0,1290120.0,1021547.0,-0.10800663,1.6641778,-0.5909497,12186.802,3475.6848,6283.938,9490.761,10506.096,8007.0366,7316622.0,0.019976245,458112.25,2,392149.0,355073.0,3.289872,2.8770056
3024,Geo26,2022-03-21,94510.0,0.0,857103.0,528228.0,277355.0,260422.0,0.49248862,1.907627,-1.5424904,811.10834,0.0,7481.4346,4101.2563,2258.6414,2041.2262,7465229.0,0.019984614,458112.25,2,198132.0,200804.0,1.3998497,1.2968965
3025,Geo26,2022-03-28,1318123.0,937039.0,1024373.0,1193427.0,396915.0,762067.0,-0.52715695,2.2700703,-0.012257934,11312.459,9291.434,8941.492,9265.98,3232.2786,5973.194,7265016.5,0.020094655,458112.25,2,299966.0,351859.0,1.3232,2.1658306
3026,Geo26,2022-04-04,0.0,0.0,0.0,662242.0,0.0,50680.0,0.93575585,-1.1646655,0.029390574,0.0,0.0,0.0,5141.765,0.0,397.23734,9974050.0,0.020111583,458112.25,2,0.0,46955.0,0.0,1.0793313
3027,Geo26,2022-04-11,0.0,0.0,123870.0,0.0,125024.0,0.0,-1.6077478,0.15547562,-0.05901593,0.0,0.0,1081.2299,0.0,1018.1333,0.0,5786452.0,0.019978216,458112.25,2,98340.0,0.0,1.2713443,0.0
3028,Geo26,2022-04-18,198791.0,187615.0,0.0,0.0,954147.0,0.0,-0.07342298,-0.7892193,-0.033640206,1706.0737,1860.3414,0.0,0.0,7770.099,0.0,7703086.0,0.020013407,458112.25,2,406585.0,0.0,2.3467343,0.0
3029,Geo26,2022-04-25,24320.0,0.0,325074.0,0.0,0.0,0.0,-1.0272789,0.39743268,-1.9325674,208.72028,0.0,2837.4885,0.0,0.0,0.0,5722207.0,0.020011924,458112.25,2,0.0,0.0,0.0,0.0
3030,Geo26,2022-05-02,314357.0,226974.0,471316.0,0.0,345397.0,666265.0,-0.8589601,0.3568116,-0.32785672,2697.89,2250.615,4113.9976,0.0,2812.7415,5222.284,6157274.5,0.019838315,458112.25,2,244271.0,345666.0,1.413991,1.927482
3031,Geo26,2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.1676351,0.28344744,-1.4703782,0.0,0.0,0.0,0.0,0.0,0.0,4708848.0,0.019961493,458112.25,2,0.0,0.0,0.0,0.0
3032,Geo26,2022-05-16,0.0,96577.0,833317.0,535767.0,0.0,956622.0,-2.1006656,1.5648099,-0.2056211,0.0,957.6323,7273.813,4159.7905,0.0,7498.145,4234051.0,0.019873098,458112.25,2,0.0,366051.0,0.0,2.613357
3033,Geo26,2022-05-23,167128.0,0.0,221954.0,702549.0,384435.0,0.0,0.774954,1.8494858,-2.4174862,1434.334,0.0,1937.3801,5454.7153,3130.6477,0.0,8040781.0,0.020224437,458112.25,2,193900.0,0.0,1.9826458,0.0
3034,Geo26,2022-05-30,1174424.0,291546.0,941504.0,1733517.0,1711438.0,617878.0,-0.54244006,1.5614734,0.87973815,10079.199,2890.894,8218.149,13459.335,13937.101,4843.0195,7893303.5,0.020064298,458112.25,2,450546.0,377994.0,3.7985866,1.6346239
3035,Geo26,2022-06-06,0.0,0.0,74688.0,779823.0,0.0,61527.0,-0.7249877,0.37777823,0.005079001,0.0,0.0,651.9326,6054.685,0.0,482.25775,6952886.5,0.019958705,458112.25,2,0.0,57084.0,0.0,1.0778327
3036,Geo26,2022-06-13,0.0,0.0,5813.0,541160.0,0.0,0.0,-1.5226494,-0.49146348,-1.4332299,0.0,0.0,50.740204,4201.6626,0.0,0.0,5883045.0,0.019986201,458112.25,2,0.0,0.0,0.0,0.0
3037,Geo26,2022-06-20,811359.0,0.0,1308092.0,1245393.0,808966.0,1207854.0,-0.20176226,1.3718603,0.49720475,6963.2847,0.0,11418.003,9669.453,6587.817,9467.339,8271514.0,0.020083904,458112.25,2,404874.0,432434.0,1.9980686,2.7931523
3038,Geo26,2022-06-27,400276.0,113424.0,318001.0,0.0,776820.0,0.0,0.42479494,0.07488471,-0.3234917,3435.2683,1124.6827,2775.75,0.0,6326.036,0.0,7936144.0,0.019823978,458112.25,2,422750.0,0.0,1.8375399,0.0
3039,Geo26,2022-07-04,536299.0,206304.0,624129.0,0.0,1533320.0,193367.0,0.26117727,0.2257012,0.97766757,4602.6514,2045.6566,5447.864,0.0,12486.596,1515.6392,10116271.0,0.020016612,458112.25,2,431458.0,161123.0,3.5538106,1.2001204
3040,Geo26,2022-07-11,2089884.0,1022065.0,690324.0,1069730.0,677066.0,595292.0,1.3565962,2.2330194,-1.399936,17935.904,10134.53,6025.663,8305.574,5513.689,4665.987,9119175.0,0.020107996,458112.25,2,302497.0,344300.0,2.238257,1.7289921
3041,Geo26,2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,-1.9335482,-1.9340905,-0.3383814,0.0,0.0,0.0,0.0,0.0,0.0,7249074.5,0.019946624,458112.25,2,0.0,0.0,0.0,0.0
3042,Geo26,2022-07-25,1174149.0,73946.0,222394.0,0.0,325573.0,1347961.0,1.5860654,0.2901346,-0.009654105,10076.839,733.22925,1941.2208,0.0,2651.3047,10565.518,9853002.0,0.01995674,458112.25,2,255450.0,458850.0,1.2745078,2.9376943
3043,Geo26,2022-08-01,731901.0,97040.0,0.0,1061056.0,538684.0,0.0,-0.25763476,-0.94183743,0.77235216,6281.3564,962.2233,0.0,8238.228,4386.775,0.0,8049027.0,0.019924382,458112.25,2,378813.0,0.0,1.4220314,0.0
3044,Geo26,2022-08-08,117494.0,0.0,660389.0,53633.0,0.0,180804.0,0.34180433,-0.8398185,0.48393124,1008.36273,0.0,5764.368,416.4162,0.0,1417.1685,9171439.0,0.020004343,458112.25,2,0.0,145845.0,0.0,1.2396997
3045,Geo26,2022-08-15,615656.0,0.0,0.0,0.0,418342.0,498182.0,1.1168225,-3.0441115,-0.030470788,5283.713,0.0,0.0,0.0,3406.7695,3904.8242,10188615.0,0.01995023,458112.25,2,319905.0,274467.0,1.307707,1.8150889
3046,Geo26,2022-08-22,1160097.0,0.0,0.0,673603.0,1691538.0,770372.0,3.0462794,-2.6825538,1.3849486,9956.241,0.0,0.0,5229.974,13775.045,6038.29,12447804.0,0.020072892,458112.25,2,443134.0,385775.0,3.8172154,1.9969465
3047,Geo26,2022-08-29,593011.0,0.0,909013.0,334522.0,0.0,7041.0,-0.802119,0.102220476,1.011528,5089.368,0.0,7934.544,2597.2886,0.0,55.188404,6901338.5,0.019945662,458112.25,2,0.0,7018.0,0.0,1.0032773
3048,Geo26,2022-09-05,0.0,0.0,504797.0,0.0,0.0,78098.0,-1.2120459,0.16223212,-0.376371,0.0,0.0,4406.245,0.0,0.0,612.1437,5199776.5,0.019903164,458112.25,2,0.0,65727.0,0.0,1.1882179
3049,Geo26,2022-09-12,150485.0,0.0,776402.0,1081712.0,2161620.0,871742.0,1.1472054,-0.003654793,0.47043777,1291.4998,0.0,6777.016,8398.605,17603.16,6832.843,9671105.0,0.01990614,458112.25,2,454333.0,329755.0,4.7577877,2.643605
3050,Geo26,2022-09-19,391629.0,0.0,0.0,99117.0,807690.0,477986.0,-0.63613605,-0.20656878,0.7581513,3361.0576,0.0,0.0,769.5621,6577.426,3746.525,8055876.5,0.019818995,458112.25,2,332588.0,315092.0,2.4285002,1.5169728
3051,Geo26,2022-09-26,0.0,129950.0,162383.0,0.0,0.0,0.0,-2.4639769,-1.3960017,1.0522504,0.0,1288.5503,1417.4,0.0,0.0,0.0,5363613.5,0.01992104,458112.25,2,0.0,0.0,0.0,0.0
3052,Geo26,2022-10-03,116973.0,0.0,89338.0,550877.0,0.0,304048.0,0.8371954,-2.4691386,1.2441279,1003.89136,0.0,779.8088,4277.107,0.0,2383.1733,10071802.0,0.020014606,458112.25,2,0.0,253795.0,0.0,1.1980063
3053,Geo26,2022-10-10,1346822.0,720191.0,756985.0,1253276.0,1230215.0,630024.0,-0.31045118,1.6602223,2.0176573,11558.761,7141.226,6607.53,9730.658,10018.26,4938.2217,8194583.5,0.02008288,458112.25,2,438873.0,229120.0,2.803123,2.7497556
3054,Geo26,2022-10-17,816018.0,854328.0,862557.0,0.0,898734.0,1203211.0,1.1207862,-0.4273576,1.1966896,7003.2695,8471.294,7529.0415,0.0,7318.843,9430.946,9994536.0,0.019948391,458112.25,2,418634.0,434698.0,2.146825,2.7679238
3055,Geo26,2022-10-24,146469.0,1018347.0,1230178.0,351885.0,416659.0,465644.0,0.2578762,-0.22131243,2.2945652,1257.0333,10097.663,10737.912,2732.0977,3393.064,3649.7869,9793589.0,0.019780401,458112.25,2,295708.0,361909.0,1.4090217,1.2866328
3056,Geo26,2022-10-31,412153.0,0.0,371893.0,0.0,324186.0,0.0,0.8243586,-3.1484842,0.65621203,3537.1995,0.0,3246.1597,0.0,2640.0098,0.0,10808886.0,0.019842051,458112.25,2,254121.0,0.0,1.2757151,0.0
3057,Geo26,2022-11-07,1488567.0,0.0,94334.0,139782.0,71461.0,0.0,-1.0606843,-1.8064479,1.1522402,12775.252,0.0,823.41754,1085.2924,581.9429,0.0,7957821.5,0.020008462,458112.25,2,76016.0,0.0,0.9400784,0.0
3058,Geo26,2022-11-14,344274.0,0.0,0.0,0.0,0.0,0.0,0.7339654,-2.0341907,0.44970304,2954.645,0.0,0.0,0.0,0.0,0.0,9504456.0,0.019851536,458112.25,2,0.0,0.0,0.0,0.0
3059,Geo26,2022-11-21,388510.0,166576.0,348315.0,0.0,517779.0,486109.0,0.5025668,1.0652349,-0.71017396,3334.2896,1651.7241,3040.3533,0.0,4216.535,3810.1943,7652775.5,0.019956594,458112.25,2,400242.0,294208.0,1.2936648,1.652263
3060,Geo26,2022-11-28,644950.0,0.0,0.0,894830.0,1487753.0,92592.0,1.8186786,-2.8379755,0.43031,5535.1216,0.0,0.0,6947.6196,12115.521,725.7498,11849357.0,0.02000936,458112.25,2,419003.0,93748.0,3.5506978,0.98766905
3061,Geo26,2022-12-05,0.0,0.0,402131.0,132500.0,0.0,0.0,-0.5167739,0.021613002,-1.1273447,0.0,0.0,3510.0996,1028.7537,0.0,0.0,6405834.0,0.02004967,458112.25,2,0.0,0.0,0.0,0.0
